Record,Serial,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Fix_Status,DOP,V_GPS,Limit,Alerts,Trip,KeyTag,Engine RPM,V_ODO,V,Ay,Ax,Absolute throttle position,Relative throttle position,Absolute throttle position B,Accelerator pedal position D,Accelerator pedal position E
121316,380,2010,1,15,15,45,30,45.360985,-75.791928,2,0.5,48.9,60,2,980,0,1281,49,48.95,0.007108359,-1.37464014,22.344,NaN,NaN,NaN,NaN
121317,380,2010,1,15,15,45,31,45.360922,-75.792075,2,0.5,47.4,60,2,980,0,1212.5,48,47.7,0.062955235,-1.543994868,NaN,NaN,NaN,NaN,NaN
121318,380,2010,1,15,15,45,32,45.360858,-75.792218,2,0.5,45.9,60,2,980,0,1133.25,NaN,46.2,-0.028143355,-2.254714486,20.384,NaN,NaN,NaN,NaN
121319,380,2010,1,15,15,45,33,45.360798,-75.792353,2,0.5,43.7,60,2,980,0,NaN,45,44.35,0.06636257,-3.319417331,19.992,NaN,NaN,NaN,NaN
121320,380,2010,1,15,15,45,34,45.360742,-75.792482,2,0.5,40.7,60,2,980,0,1062,41,40.85,0.140887001,-4.085977586,NaN,NaN,NaN,NaN,NaN
121321,380,2010,1,15,15,45,35,45.360687,-75.7926,2,0.5,37.8,60,2,980,0,960.25,36,36.9,-0.049362195,-4.580461429,20.384,NaN,NaN,NaN,NaN
121322,380,2010,1,15,15,45,36,45.360637,-75.792705,2,0.5,32.6,60,2,980,0,NaN,NaN,32.3,-0.052297874,-4.869971523,19.992,NaN,NaN,NaN,NaN
121323,380,2010,1,15,15,45,37,45.360598,-75.792795,2,0.5,26.7,60,2,980,0,845.75,28,27.35,-0.02433478,-4.115362914,19.992,NaN,NaN,NaN,NaN
121324,380,2010,1,15,15,45,38,45.360565,-75.792868,2,0.5,23,60,2,980,0,915,22,22.5,-0.007879718,-2.647910138,NaN,NaN,NaN,NaN,NaN
121325,380,2010,1,15,15,45,39,45.360537,-75.792933,2,0.5,20.7,60,2,980,0,862,20,20.35,-0.017673502,-2.04486197,20.384,NaN,NaN,NaN,NaN
121326,380,2010,1,15,15,45,40,45.36051,-75.792993,2,0.5,18.5,60,2,980,0,832,NaN,18.25,-0.071935729,-2.501180836,19.992,NaN,NaN,NaN,NaN
121327,380,2010,1,15,15,45,41,45.360488,-75.793045,2,0.5,16.3,60,2,980,0,NaN,16,16.15,-0.007178164,-3.471309915,19.992,NaN,NaN,NaN,NaN
121328,380,2010,1,15,15,45,42,45.36047,-75.79309,2,0.5,13.3,60,2,980,0,814.25,12,12.65,0.01214763,-3.897839683,NaN,NaN,NaN,NaN,NaN
121329,380,2010,1,15,15,45,43,45.360455,-75.793125,2,0.5,9.6,60,2,980,0,844.5,7,8.3,0.0018159,-3.125921464,19.992,NaN,NaN,NaN,NaN
121330,380,2010,1,15,15,45,44,45.360447,-75.793147,2,0.5,5.2,60,2,980,0,NaN,NaN,5.1,0.000248777,-2.223820089,19.992,NaN,NaN,NaN,NaN
121331,380,2010,1,15,15,45,45,45.360442,-75.793158,2,0.5,3,60,2,980,0,746,3,3,1.32E-05,-1.478955844,19.992,NaN,NaN,NaN,NaN
121332,380,2010,1,15,15,45,46,45.36044,-75.793165,2,0.5,2.2,60,2,980,0,750,0,1.1,2.44E-06,-0.446724703,NaN,NaN,NaN,NaN,NaN
121333,380,2010,1,15,15,45,47,45.360437,-75.793172,2,0.5,1.5,60,2,980,0,687.25,NaN,0.75,2.08E-06,0.267621213,20.384,NaN,NaN,NaN,NaN
121334,380,2010,1,15,15,45,48,45.360435,-75.793177,2,0.5,2.2,60,2,980,0,NaN,0,1.1,1.53E-06,0.712384792,20.384,NaN,NaN,NaN,NaN
121335,380,2010,1,15,15,45,49,45.360432,-75.793185,2,0.5,3,60,2,980,0,717,0,1.5,2.42E-06,0.965938664,NaN,NaN,NaN,NaN,NaN
121336,380,2010,1,15,15,45,50,45.360427,-75.793193,2,0.5,3,60,2,980,0,719,3,3,1.19E-06,0.398900906,19.992,NaN,NaN,NaN,NaN
121337,380,2010,1,15,15,45,51,45.360422,-75.793202,2,0.5,3.7,60,2,980,0,701,NaN,3.35,3.79E-07,-0.683953179,19.992,NaN,NaN,NaN,NaN
121338,380,2010,1,15,15,45,52,45.360415,-75.79321,2,0.5,3,60,2,980,0,NaN,3,3,2.02E-08,-1.391903929,19.992,NaN,NaN,NaN,NaN
121339,380,2010,1,15,15,45,53,45.36041,-75.793215,2,0.5,2.2,60,2,980,0,667.5,0,1.1,0,-0.978649255,20.384,NaN,NaN,NaN,NaN
121340,380,2010,1,15,15,45,54,45.360408,-75.793217,2,0.5,0,60,2,980,0,669,0,0,0,-0.087554606,NaN,NaN,NaN,NaN,NaN
121341,380,2010,1,15,15,45,55,45.360408,-75.793215,2,0.5,0,60,2,980,0,931,NaN,0,1.27E-10,0.419355119,20.384,NaN,NaN,NaN,NaN
121342,380,2010,1,15,15,45,56,45.360408,-75.793215,2,0.5,0.7,60,2,980,0,NaN,0,0.35,4.96E-10,1.143748093,20.384,NaN,NaN,NaN,NaN
121343,380,2010,1,15,15,45,57,45.360405,-75.793218,2,0.5,2.2,60,2,980,0,725.75,0,1.1,1.99E-09,2.67133446,NaN,NaN,NaN,NaN,NaN
121344,380,2010,1,15,15,45,58,45.360398,-75.793225,2,0.5,3,60,2,980,0,1769.25,4,3.5,4.06E-09,3.36533981,32.536,NaN,NaN,NaN,NaN
121345,380,2010,1,15,15,45,59,45.360388,-75.79324,2,0.5,8.9,60,2,980,0,NaN,NaN,7.95,-0.022208196,0.898295733,19.992,NaN,NaN,NaN,NaN
121346,380,2010,1,15,15,46,0,45.360372,-75.793265,2,0.5,9.6,60,2,980,0,1122.75,10,9.8,-0.013015823,-2.802592533,19.992,NaN,NaN,NaN,NaN
121347,380,2010,1,15,15,46,1,45.360358,-75.793288,2,0.5,6.7,60,2,980,0,781.25,6,6.35,-0.000437405,-3.461390997,NaN,NaN,NaN,NaN,NaN
121348,380,2010,1,15,15,46,2,45.360352,-75.793303,2,0.5,3.7,60,2,980,0,756.25,0,1.85,-2.85E-05,-1.660513094,19.992,NaN,NaN,NaN,NaN
121349,380,2010,1,15,15,46,3,45.360348,-75.793312,2,0.5,1.5,60,2,980,0,NaN,NaN,0.75,0,-0.522342509,19.992,NaN,NaN,NaN,NaN
121350,380,2010,1,15,15,46,4,45.360347,-75.793315,2,0.5,0,60,2,980,0,767,0,0,0,-0.145199554,19.992,NaN,NaN,NaN,NaN
121351,380,2010,1,15,15,46,5,45.360347,-75.793315,2,0.5,0,60,2,980,0,718,0,0,0,0.018342969,NaN,NaN,NaN,NaN,NaN
121352,380,2010,1,15,15,46,6,45.360347,-75.793313,2,0.5,0,60,2,980,0,710.75,NaN,0,0,0.208869503,19.992,NaN,NaN,NaN,NaN
121353,380,2010,1,15,15,46,7,45.360348,-75.793313,2,0.5,0,60,2,980,0,NaN,0,0,-2.77E-07,2.282588871,21.56,NaN,NaN,NaN,NaN
121354,380,2010,1,15,15,46,8,45.360347,-75.793315,2,0.5,1.5,60,2,980,0,984.75,0,0.75,-1.08E-05,4.822361521,NaN,NaN,NaN,NaN,NaN
121355,380,2010,1,15,15,46,9,45.360342,-75.793327,2,0.5,5.9,60,2,980,0,1732.25,9,7.45,0.045229221,4.008744518,27.832,NaN,NaN,NaN,NaN
121356,380,2010,1,15,15,46,9,45.36033,-75.793355,2,0.5,11.9,60,2,980,0,NaN,NaN,11.45,0.077742752,2.661379174,20.384,NaN,NaN,NaN,NaN
121357,380,2010,1,15,15,46,10,45.360312,-75.793393,2,0.5,13.3,60,2,980,0,1411,13,13.15,0.027507363,1.15617605,31.36,NaN,NaN,NaN,NaN
121358,380,2010,1,15,15,46,11,45.36029,-75.79344,2,0.5,17,60,2,980,0,1742,17,17,-0.084523846,-3.285702144,NaN,NaN,NaN,NaN,NaN
121359,380,2010,1,15,15,46,12,45.360268,-75.793488,2,0.5,14.8,60,2,980,0,797.25,11,12.9,-0.025897045,-6.188025272,19.992,NaN,NaN,NaN,NaN
121360,380,2010,1,15,15,46,13,45.360255,-75.793522,2,0.5,6.7,60,2,980,0,NaN,NaN,6.1,-3.38E-05,-4.469781341,20.384,NaN,NaN,NaN,NaN
121361,380,2010,1,15,15,46,14,45.36025,-75.793533,2,0.5,0.7,60,2,980,0,779.75,0,0.35,0,-1.251541424,19.992,NaN,NaN,NaN,NaN
121362,380,2010,1,15,15,46,15,45.360252,-75.793537,2,0.5,0,60,2,980,0,764.75,0,0,0,0.05955263,NaN,NaN,NaN,NaN,NaN
121363,380,2010,1,15,15,46,16,45.360253,-75.793538,2,0.5,0,60,2,980,0,729.75,NaN,0,0,-0.007523247,19.992,NaN,NaN,NaN,NaN
121364,380,2010,1,15,15,46,17,45.360257,-75.79354,2,0.5,0,60,2,980,0,NaN,0,0,0,0.000950407,20.384,NaN,NaN,NaN,NaN
121365,380,2010,1,15,15,46,18,45.36026,-75.793543,2,0.5,0,60,2,980,0,700,0,0,0,-0.000120064,19.992,NaN,NaN,NaN,NaN
121366,380,2010,1,15,15,46,19,45.360262,-75.793545,2,0.5,0,60,2,980,0,688.5,0,0,0,1.52E-05,NaN,NaN,NaN,NaN,NaN
121367,380,2010,1,15,15,46,20,45.360265,-75.793548,2,0.5,0,60,2,980,0,692.5,0,0,0,-1.92E-06,19.992,NaN,NaN,NaN,NaN
121368,380,2010,1,15,15,46,21,45.360268,-75.793552,2,0.5,0,60,2,980,0,NaN,NaN,0,0,2.42E-07,20.384,NaN,NaN,NaN,NaN
121369,380,2010,1,15,15,46,22,45.360272,-75.793553,2,0.5,0,60,2,980,0,680,0,0,0,-3.06E-08,19.992,NaN,NaN,NaN,NaN
121370,380,2010,1,15,15,46,23,45.360275,-75.793557,2,0.5,0,60,2,980,0,670,0,0,0,3.86E-09,NaN,NaN,NaN,NaN,NaN
121371,380,2010,1,15,15,46,24,45.360277,-75.793558,2,0.5,0,60,2,980,0,NaN,NaN,0,0,-4.88E-10,20.384,NaN,NaN,NaN,NaN
121372,380,2010,1,15,15,46,25,45.360278,-75.79356,2,0.5,0,60,2,980,0,660.75,0,0,0,6.17E-11,20.384,NaN,NaN,NaN,NaN
121373,380,2010,1,15,15,46,26,45.36028,-75.79356,2,0.5,0,60,2,980,0,647.75,0,0,0,-7.79E-12,20.384,NaN,NaN,NaN,NaN
121374,380,2010,1,15,15,46,27,45.36028,-75.79356,2,0.5,0,60,2,980,0,651,0,0,0,0.309740579,NaN,NaN,NaN,NaN,NaN
121375,380,2010,1,15,15,46,28,45.36028,-75.793562,2,0.5,0,60,2,980,0,793.75,NaN,0,-3.07E-10,2.396557946,19.992,NaN,NaN,NaN,NaN
121376,380,2010,1,15,15,46,29,45.36028,-75.793565,2,0.5,2.2,60,2,980,0,NaN,0,1.1,-5.73E-09,4.174403604,25.088,NaN,NaN,NaN,NaN
121377,380,2010,1,15,15,46,30,45.360273,-75.793583,2,0.5,8.1,60,2,980,0,1088,7,7.55,0.100999778,2.879796557,NaN,NaN,NaN,NaN,NaN
121378,380,2010,1,15,15,46,31,45.360262,-75.79361,2,0.5,8.9,60,2,980,0,1561.5,10,9.45,0.159972537,1.846618496,24.696,NaN,NaN,NaN,NaN
121379,380,2010,1,15,15,46,32,45.360247,-75.793638,2,0.5,11.1,60,2,980,0,1474.75,NaN,11.3,-0.046247694,1.582923956,28.224,NaN,NaN,NaN,NaN
121380,380,2010,1,15,15,46,33,45.360228,-75.793677,2,0.5,14.1,60,2,980,0,NaN,13,13.55,-0.032871964,0.701093703,21.168,NaN,NaN,NaN,NaN
121381,380,2010,1,15,15,46,34,45.36021,-75.79372,2,0.5,13.3,60,2,980,0,1258.5,14,13.65,0.043950163,-0.229359904,NaN,NaN,NaN,NaN,NaN
121382,380,2010,1,15,15,46,35,45.36019,-75.793762,2,0.5,14.8,60,2,980,0,910.25,14,14.4,-0.114441526,-1.646440056,20.384,NaN,NaN,NaN,NaN
121383,380,2010,1,15,15,46,36,45.36017,-75.793805,2,0.5,12.6,60,2,980,0,NaN,NaN,12.3,-0.119305634,-2.171377063,19.992,NaN,NaN,NaN,NaN
121384,380,2010,1,15,15,46,37,45.360157,-75.793842,2,0.5,9.6,60,0,980,0,779.75,10,9.8,-0.028959028,-1.541897408,19.992,NaN,NaN,NaN,NaN
121385,380,2010,1,15,15,46,38,45.360147,-75.793872,2,0.5,8.9,60,0,980,0,919.5,8,8.45,0.004746109,-1.311678602,NaN,NaN,NaN,NaN,NaN
121386,380,2010,1,15,15,46,39,45.360137,-75.7939,2,0.5,7.4,60,0,980,0,838.75,7,7.2,0.001177711,-1.453394939,19.992,NaN,NaN,NaN,NaN
121387,380,2010,1,15,15,46,40,45.360123,-75.793915,2,0.5,5.9,60,0,980,0,704.75,NaN,5.7,0.000253165,-0.970881134,19.992,NaN,NaN,NaN,NaN
121388,380,2010,1,15,15,46,41,45.36012,-75.793935,2,0.5,4.4,60,0,980,0,NaN,4,4.2,0.000120237,-0.074456831,19.992,NaN,NaN,NaN,NaN
121389,380,2010,1,15,15,46,42,45.360122,-75.793955,2,0.5,5.2,60,0,980,0,805.75,4,4.6,4.76E-05,0.262830195,21.168,NaN,NaN,NaN,NaN
121390,380,2010,1,15,15,46,43,45.360122,-75.793977,2,0.5,5.2,60,0,980,0,804.25,4,4.6,2.32E-05,0.6003571,NaN,NaN,NaN,NaN,NaN
121391,380,2010,1,15,15,46,44,45.360115,-75.793995,2,0.5,5.2,60,0,980,0,1012.5,NaN,5.1,1.42E-05,1.008249287,21.56,NaN,NaN,NaN,NaN
121392,380,2010,1,15,15,46,45,45.360112,-75.794017,2,0.5,6.7,60,0,980,0,NaN,6,6.35,-0.046436855,0.703296411,21.952,NaN,NaN,NaN,NaN
121393,380,2010,1,15,15,46,46,45.360103,-75.79404,2,0.5,7.4,60,0,980,0,922.25,7,7.2,-0.105459032,0.150497994,NaN,NaN,NaN,NaN,NaN
121394,380,2010,1,15,15,46,47,45.360095,-75.794065,2,0.5,7.4,60,0,980,0,879.75,7,7.2,-0.022064826,-0.019012318,20.384,NaN,NaN,NaN,NaN
121395,380,2010,1,15,15,46,48,45.360088,-75.794092,2,0.5,7.4,60,0,980,0,NaN,NaN,7.2,0.004247296,0.002401814,19.992,NaN,NaN,NaN,NaN
121396,380,2010,1,15,15,46,49,45.36008,-75.794115,2,0.5,7.4,60,0,980,0,873.5,7,7.2,0.162990176,-0.239648413,20.384,NaN,NaN,NaN,NaN
121397,380,2010,1,15,15,46,50,45.360073,-75.79414,2,0.5,7.4,60,0,980,0,981.5,7,7.2,0.212483548,-0.561048289,NaN,NaN,NaN,NaN,NaN
121398,380,2010,1,15,15,46,51,45.36006,-75.79416,2,0.5,6.7,60,0,980,0,769.5,6,6.35,0.073863183,-0.393733987,19.992,NaN,NaN,NaN,NaN
121399,380,2010,1,15,15,46,52,45.360053,-75.794182,2,0.5,5.9,60,0,980,0,786.5,NaN,5.95,0.029244503,-0.062892768,19.992,NaN,NaN,NaN,NaN
121400,380,2010,1,15,15,46,53,45.360045,-75.794202,2,0.5,5.9,60,0,980,0,NaN,6,5.95,0.011578718,0.261369314,21.168,NaN,NaN,NaN,NaN
121401,380,2010,1,15,15,46,54,45.360033,-75.794218,2,0.5,5.9,60,0,980,0,873,6,5.95,0.006076086,0.741332825,NaN,NaN,NaN,NaN,NaN
121402,380,2010,1,15,15,46,55,45.360022,-75.794235,2,0.5,6.7,60,0,980,0,1056.25,7,6.85,-0.055886591,0.877806974,22.344,NaN,NaN,NaN,NaN
121403,380,2010,1,15,15,46,56,45.360008,-75.794257,2,0.5,8.1,60,0,980,0,1034,NaN,7.8,-0.116322606,1.395572734,22.736,NaN,NaN,NaN,NaN
121404,380,2010,1,15,15,46,57,45.359995,-75.794282,2,0.5,8.9,60,0,980,0,NaN,8,8.45,0.031641083,1.541350466,26.264,NaN,NaN,NaN,NaN
121405,380,2010,1,15,15,46,58,45.35998,-75.794313,2,0.5,11.1,60,0,980,0,1249.5,12,11.55,0.117390963,-0.265113432,NaN,NaN,NaN,NaN,NaN
121406,380,2010,1,15,15,46,59,45.35996,-75.794343,2,0.5,11.1,60,0,980,0,1018.25,NaN,10.8,0.100081831,-1.472973929,20.384,NaN,NaN,NaN,NaN
121407,380,2010,1,15,15,47,0,45.359942,-75.794372,2,0.5,8.9,60,0,980,0,NaN,9,8.95,0.026709953,-0.841695677,20.384,NaN,NaN,NaN,NaN
121408,380,2010,1,15,15,47,1,45.359925,-75.794393,2,0.5,8.1,60,0,980,0,945.25,8,8.05,-0.110497371,0.697653815,20.776,NaN,NaN,NaN,NaN
121409,380,2010,1,15,15,47,2,45.35991,-75.794417,2,0.5,8.1,60,0,980,0,1169,8,8.05,-0.276259429,2.657293687,NaN,NaN,NaN,NaN,NaN
121410,380,2010,1,15,15,47,3,45.359895,-75.794445,2,0.5,11.1,60,0,980,0,1838,NaN,11.05,-0.329497379,2.902502703,30.184,NaN,NaN,NaN,NaN
121411,380,2010,1,15,15,47,4,45.359878,-75.794487,2,0.5,15.6,60,0,980,0,NaN,14,14.8,-0.002544723,1.111635947,19.992,NaN,NaN,NaN,NaN
121412,380,2010,1,15,15,47,5,45.359857,-75.794533,2,0.5,15.6,60,0,980,0,995.75,16,15.8,-0.041876256,-2.632436028,19.992,NaN,NaN,NaN,NaN
121413,380,2010,1,15,15,47,6,45.359833,-75.79458,2,0.5,15.6,60,0,980,0,933.5,15,15.3,-0.021708158,-6.115681684,NaN,NaN,NaN,NaN,NaN
121414,380,2010,1,15,15,47,7,45.359817,-75.794617,2,0.5,8.9,60,0,980,0,778,4,6.45,-0.000632697,-4.760502806,20.384,NaN,NaN,NaN,NaN
121415,380,2010,1,15,15,47,8,45.359808,-75.79463,2,0.5,1.5,60,0,980,0,785.75,NaN,1.75,-1.00E-05,-0.806520363,20.384,NaN,NaN,NaN,NaN
121416,380,2010,1,15,15,47,9,45.359805,-75.794635,2,0.5,0.7,60,0,980,0,NaN,0,0.35,-0.000263052,3.607587407,25.088,NaN,NaN,NaN,NaN
121417,380,2010,1,15,15,47,10,45.359802,-75.794642,2,0.7,3.7,60,0,980,0,1409.25,2,2.85,-0.146307963,6.414864934,NaN,NaN,NaN,NaN,NaN
121418,380,2010,1,15,15,47,11,45.35979,-75.794663,2,0.5,10.4,60,0,980,0,1943,13,11.7,-0.315856198,4.708628054,30.968,NaN,NaN,NaN,NaN
121419,380,2010,1,15,15,47,12,45.359772,-75.794705,2,0.5,16.3,60,0,980,0,1534.75,NaN,15.9,-0.12000063,2.643358908,20.384,NaN,NaN,NaN,NaN
121420,380,2010,1,15,15,47,13,45.359747,-75.794758,2,0.5,18.5,60,0,980,0,NaN,18,18.25,-0.083359507,2.397414855,27.048,NaN,NaN,NaN,NaN
121421,380,2010,1,15,15,47,14,45.35972,-75.794818,2,0.5,20.7,60,0,980,0,1706.5,21,20.85,-0.011319027,1.147285146,19.992,NaN,NaN,NaN,NaN
121422,380,2010,1,15,15,47,15,45.35969,-75.794883,2,0.5,23,60,0,980,0,1318.25,23,23,-0.054251968,-1.327581667,NaN,NaN,NaN,NaN,NaN
121423,380,2010,1,15,15,47,16,45.359658,-75.794952,2,0.5,21.5,60,0,980,0,1091.75,NaN,21.25,-0.016594707,-3.549174382,20.384,NaN,NaN,NaN,NaN
121424,380,2010,1,15,15,47,17,45.359632,-75.795012,2,0.5,17.8,60,0,980,0,NaN,19,18.4,0.026150006,-5.028411609,19.992,NaN,NaN,NaN,NaN
121425,380,2010,1,15,15,47,18,45.35961,-75.79506,2,0.5,13.3,60,0,980,0,844.25,12,12.65,0.007356997,-5.066806365,19.992,NaN,NaN,NaN,NaN
121426,380,2010,1,15,15,47,19,45.359595,-75.795092,2,0.5,8.1,60,0,980,0,793.75,7,7.55,0.000539746,-4.132734242,NaN,NaN,NaN,NaN,NaN
121427,380,2010,1,15,15,47,20,45.359585,-75.795107,2,0.5,3,60,0,980,0,824.75,NaN,3.25,0,-2.519003574,19.992,NaN,NaN,NaN,NaN
121428,380,2010,1,15,15,47,21,45.359583,-75.79511,2,0.5,0,60,0,980,0,NaN,0,0,0,-0.596918464,19.992,NaN,NaN,NaN,NaN
121429,380,2010,1,15,15,47,22,45.359582,-75.795108,2,0.5,0,60,0,980,0,693.75,0,0,0,0.075408339,NaN,NaN,NaN,NaN,NaN
121430,380,2010,1,15,15,47,23,45.359582,-75.795108,2,0.5,0,60,0,980,0,683.25,0,0,0,-0.009526289,20.384,NaN,NaN,NaN,NaN
121431,380,2010,1,15,15,47,24,45.35958,-75.795107,2,0.5,0,60,0,980,0,676.75,NaN,0,0,0.00120345,19.992,NaN,NaN,NaN,NaN
121432,380,2010,1,15,15,47,25,45.35958,-75.795105,2,0.5,0,60,0,980,0,NaN,0,0,0,-0.000152031,19.992,NaN,NaN,NaN,NaN
121433,380,2010,1,15,15,47,26,45.359578,-75.795103,2,0.5,0,60,0,980,0,669,0,0,0,1.92E-05,NaN,NaN,NaN,NaN,NaN
121434,380,2010,1,15,15,47,27,45.359578,-75.795103,2,0.5,0,60,0,980,0,658,0,0,0,-2.43E-06,19.992,NaN,NaN,NaN,NaN
121435,380,2010,1,15,15,47,28,45.359578,-75.795102,2,0.5,0,60,0,980,0,NaN,NaN,0,0,3.07E-07,19.992,NaN,NaN,NaN,NaN
121436,380,2010,1,15,15,47,29,45.359578,-75.795102,2,0.5,0,60,0,980,0,655.5,0,0,0,-3.87E-08,19.992,NaN,NaN,NaN,NaN
121437,380,2010,1,15,15,47,30,45.359577,-75.7951,2,0.5,0,60,0,980,0,654,0,0,0,4.89E-09,NaN,NaN,NaN,NaN,NaN
121438,380,2010,1,15,15,47,31,45.359577,-75.7951,2,0.5,0,60,0,980,0,NaN,NaN,0,0,-6.18E-10,19.992,NaN,NaN,NaN,NaN
121439,380,2010,1,15,15,47,32,45.359577,-75.795098,2,0.5,0,60,0,980,0,641,0,0,0,7.81E-11,19.992,NaN,NaN,NaN,NaN
121440,380,2010,1,15,15,47,33,45.359577,-75.795098,2,0.5,0,60,0,980,0,644.25,0,0,0,-9.86E-12,NaN,NaN,NaN,NaN,NaN
121441,380,2010,1,15,15,47,34,45.359577,-75.795097,2,0.5,0,60,0,980,0,649.75,0,0,0,1.25E-12,19.992,NaN,NaN,NaN,NaN
121442,380,2010,1,15,15,47,35,45.359577,-75.795097,2,0.5,0,60,0,980,0,657,NaN,0,0,-1.57E-13,19.992,NaN,NaN,NaN,NaN
121443,380,2010,1,15,15,47,36,45.359577,-75.795095,2,0.5,0,60,0,980,0,NaN,0,0,0,1.99E-14,19.992,NaN,NaN,NaN,NaN
121444,380,2010,1,15,15,47,37,45.359577,-75.795095,2,0.5,0,60,0,980,0,624,0,0,0,-2.51E-15,19.992,NaN,NaN,NaN,NaN
121445,380,2010,1,15,15,47,38,45.359575,-75.795095,2,0.5,0,60,0,980,0,650.75,0,0,0,3.17E-16,NaN,NaN,NaN,NaN,NaN
121446,380,2010,1,15,15,47,39,45.359575,-75.795095,2,0.5,0,60,0,980,0,650.5,NaN,0,0,-4.01E-17,19.992,NaN,NaN,NaN,NaN
121447,380,2010,1,15,15,47,40,45.359575,-75.795093,2,0.5,0,60,0,980,0,NaN,0,0,0,5.06E-18,19.992,NaN,NaN,NaN,NaN
121448,380,2010,1,15,15,47,41,45.359575,-75.795093,2,0.5,0,60,0,980,0,638,0,0,0,-6.40E-19,NaN,NaN,NaN,NaN,NaN
121449,380,2010,1,15,15,47,42,45.359575,-75.795093,2,0.5,0,60,0,980,0,642.5,0,0,0,8.08E-20,19.992,NaN,NaN,NaN,NaN
121450,380,2010,1,15,15,47,43,45.359575,-75.795093,2,0.5,0,60,0,980,0,637.75,NaN,0,0,-1.02E-20,19.992,NaN,NaN,NaN,NaN
121451,380,2010,1,15,15,47,44,45.359577,-75.795092,2,0.5,0,60,0,980,0,NaN,0,0,0,1.29E-21,19.992,NaN,NaN,NaN,NaN
121452,380,2010,1,15,15,47,45,45.359577,-75.795092,2,0.5,0,60,0,980,0,638.5,0,0,0,-1.63E-22,19.992,NaN,NaN,NaN,NaN
121453,380,2010,1,15,15,47,46,45.359577,-75.795092,2,0.5,0,60,0,980,0,733.25,0,0,0,2.06E-23,NaN,NaN,NaN,NaN,NaN
121454,380,2010,1,15,15,47,47,45.359577,-75.795092,2,0.5,0,60,0,980,0,659.5,NaN,0,0,0.211186758,19.992,NaN,NaN,NaN,NaN
121455,380,2010,1,15,15,47,48,45.359575,-75.795092,2,0.5,0,60,0,980,0,NaN,0,0,6.16E-17,3.084805816,21.56,NaN,NaN,NaN,NaN
121456,380,2010,1,15,15,47,49,45.359575,-75.795095,2,0.5,1.5,60,0,980,0,1031.5,0,0.75,4.60E-15,6.678015248,30.968,NaN,NaN,NaN,NaN
121457,380,2010,1,15,15,47,50,45.359565,-75.795112,2,0.7,9.6,60,0,980,0,1886.75,11,10.3,0.007874786,6.266324686,NaN,NaN,NaN,NaN,NaN
121458,380,2010,1,15,15,47,51,45.359548,-75.795152,2,0.5,15.6,60,0,980,0,2199.75,NaN,15.55,0.015431326,5.572140086,34.496,NaN,NaN,NaN,NaN
121459,380,2010,1,15,15,47,52,45.359523,-75.79521,2,0.5,21.5,60,0,980,0,NaN,20,20.75,0.007164344,6.011813925,42.728,NaN,NaN,NaN,NaN
121460,380,2010,1,15,15,47,53,45.35949,-75.795287,2,0.7,27.4,60,0,980,0,2171.75,28,27.7,0.02799943,4.815861707,28.224,NaN,NaN,NaN,NaN
121461,380,2010,1,15,15,47,54,45.35945,-75.79538,2,0.5,31.9,60,0,980,0,2403.75,33,32.45,0.030254127,3.559033884,NaN,NaN,NaN,NaN,NaN
121462,380,2010,1,15,15,47,55,45.359405,-75.795483,2,0.5,35.6,60,0,980,0,2355.5,NaN,35.8,0.075910076,3.745966396,40.768,NaN,NaN,NaN,NaN
121463,380,2010,1,15,15,47,56,45.359355,-75.795598,2,0.5,39.3,60,0,980,0,NaN,39,39.15,0.164921533,4.285516017,39.984,NaN,NaN,NaN,NaN
121464,380,2010,1,15,15,47,57,45.359298,-75.795723,2,0.7,43,60,0,980,0,2456.25,45,44,0.146080395,3.682348594,NaN,NaN,NaN,NaN,NaN
121465,380,2010,1,15,15,47,58,45.359235,-75.795858,2,0.6,46.7,60,0,980,0,2321.5,49,47.85,0.107576092,2.604058747,37.632,NaN,NaN,NaN,NaN
121466,380,2010,1,15,15,47,59,45.359167,-75.796002,2,0.5,49.6,60,0,980,0,NaN,NaN,50.3,0.015493341,1.811056696,34.104,NaN,NaN,NaN,NaN
121467,380,2010,1,15,15,48,0,45.359095,-75.796153,2,0.5,51.9,60,0,980,0,2304.25,53,52.45,-0.083065472,1.207280291,31.36,NaN,NaN,NaN,NaN
121468,380,2010,1,15,15,48,1,45.359022,-75.79631,2,0.5,52.6,60,0,980,0,2143.5,54,53.3,-0.09507058,1.030130879,NaN,NaN,NaN,NaN,NaN
121469,380,2010,1,15,15,48,2,45.358948,-75.796472,2,0.5,54.1,60,0,980,0,2011,NaN,54.55,-0.270522118,1.052510054,37.632,NaN,NaN,NaN,NaN
121470,380,2010,1,15,15,48,3,45.358873,-75.796638,2,0.5,54.8,60,0,980,0,NaN,56,55.4,-0.324486596,0.908891734,27.048,NaN,NaN,NaN,NaN
121471,380,2010,1,15,15,48,4,45.358802,-75.796812,2,0.5,56.3,60,0,980,0,2141,57,56.65,-0.159362972,0.335712024,19.992,NaN,NaN,NaN,NaN
121472,380,2010,1,15,15,48,5,45.35873,-75.796988,2,0.5,57,60,0,980,0,1485.25,57,57,-0.084450196,-0.35215087,NaN,NaN,NaN,NaN,NaN
